Number;Chemical name;Chemical Formula;Monoisotopic mass;[M+H]+;[M-H]-;Smile Code;INCHi;Source
2297;Tetracycline-M414;C28H34N2O15;638.195923;639.203748;637.188098;CC1(C2CC3(C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C28H34N2O15/c1-26(41)8-5-4-6-10(44-25-18(35)16(33)17(34)19(45-25)24(39)40)11(8)14(31)12-9(26)7-27(42)20(30(2)3)15(32)13(23(29)38)22(37)28(27,43)21(12)36/h4-6,9,16-21,25,31,33-37,41-43H,7H2,1-3H3,(H2,29,38)(H,39,40);BioTransformer 3.0
2298;Tetracycline-M416;C22H26N2O12S;542.12065;543.128475;541.112825;CC1(C2CC3(C(C(=O)C(=C(C3(C(OS(O)(=O)=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C22H26N2O12S/c1-20(30)8-5-4-6-10(25)11(8)14(26)12-9(20)7-21(31)16(24(2)3)15(27)13(19(23)29)17(28)22(21,32)18(12)36-37(33,34)35/h4-6,9,16,18,25-26,28,30-32H,7H2,1-3H3,(H2,23,29)(H,33,34,35);BioTransformer 3.0
2299;Tetracycline-M417;C28H34N2O15;638.195923;639.203748;637.188098;CC1(C2CC3(C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C28H34N2O15/c1-26(41)8-5-4-6-10(44-25-18(35)16(33)17(34)19(45-25)24(39)40)11(8)14(31)12-9(26)7-27(42)20(30(2)3)15(32)13(23(29)38)22(37)28(27,43)21(12)36/h4-6,9,15-20,25,31-35,37,41-43H,7H2,1-3H3,(H2,29,38)(H,39,40);BioTransformer 3.0
2300;Tetracycline-M419;C22H26N2O12S;542.12065;543.128475;541.112825;CC1(C2CC3(C(C(OS(O)(=O)=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C22H26N2O12S/c1-20(30)8-5-4-6-10(25)11(8)14(26)12-9(20)7-21(31)16(24(2)3)15(36-37(33,34)35)13(19(23)29)18(28)22(21,32)17(12)27/h4-6,9,15-16,25-26,28,30-32H,7H2,1-3H3,(H2,23,29)(H,33,34,35);BioTransformer 3.0
2301;Tetracycline-M420;C22H26N2O10;478.158748;479.166573;477.150923;CC1(C2CC3C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)([N+](C)(C)[O-])O)O;InChI=1S/C22H26N2O10/c1-20(31)8-5-4-6-10(25)12(8)15(26)13-9(20)7-11-21(32,16(13)27)17(28)14(19(23)30)18(29)22(11,33)24(2,3)34/h4-6,9,11,16,25-28,31-33H,7H2,1-3H3,(H2,23,30);BioTransformer 3.0
2302;Tetracycline-M421;C22H26N2O10;478.158748;479.166573;477.150923;CC1(C2CC3C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)([N+](C)(C)[O-])O)O;InChI=1S/C22H26N2O10/c1-20(31)8-5-4-6-10(25)12(8)15(26)13-9(20)7-11-21(32,16(13)27)17(28)14(19(23)30)18(29)22(11,33)24(2,3)34/h4-6,9,11,18,25-26,28-29,31-33H,7H2,1-3H3,(H2,23,30);BioTransformer 3.0
2303;Tetracycline-M422;C28H32N2O16;652.175188;653.183013;651.167363;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)([N+](C)(C)[O-])O)O;InChI=1S/C28H32N2O16/c1-26(41)8-5-4-6-10(45-25-18(34)16(32)17(33)19(46-25)24(39)40)12(8)15(31)13-9(26)7-11-27(42,20(13)35)21(36)14(23(29)38)22(37)28(11,43)30(2,3)44/h4-6,9,11,16-19,25,31-34,36,41-43H,7H2,1-3H3,(H2,29,38)(H,39,40);BioTransformer 3.0
2304;Tetracycline-M424;C21H24N2O9;448.148183;449.156008;447.140358;CC1(C2CC3C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(NC)O)O;InChI=1S/C21H24N2O9/c1-19(30)7-4-3-5-9(24)11(7)14(25)12-8(19)6-10-20(31,15(12)26)16(27)13(18(22)29)17(28)21(10,32)23-2/h3-5,8,10,15,23-27,30-32H,6H2,1-2H3,(H2,22,29);BioTransformer 3.0
2305;Tetracycline-M425;C21H24N2O9;448.148183;449.156008;447.140358;CC1(C2CC3C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(NC)O)O;InChI=1S/C21H24N2O9/c1-19(30)7-4-3-5-9(24)11(7)14(25)12-8(19)6-10-20(31,15(12)26)16(27)13(18(22)29)17(28)21(10,32)23-2/h3-5,8,10,17,23-25,27-28,30-32H,6H2,1-2H3,(H2,22,29);BioTransformer 3.0
2306;Tetracycline-M426;C27H30N2O15;622.164623;623.172448;621.156798;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)(NC)O)O;InChI=1S/C27H30N2O15/c1-25(40)7-4-3-5-9(43-24-17(33)15(31)16(32)18(44-24)23(38)39)11(7)14(30)12-8(25)6-10-26(41,19(12)34)20(35)13(22(28)37)21(36)27(10,42)29-2/h3-5,8,10,15-18,24,29-33,35,40-42H,6H2,1-2H3,(H2,28,37)(H,38,39);BioTransformer 3.0
2307;Tetracycline-M427;C22H26N2O10;478.158748;479.166573;477.150923;C(C1(C2CC3C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(N(C)C)O)O)O;InChI=1S/C22H26N2O10/c1-24(2)22(34)11-6-9-13(16(28)21(11,33)17(29)14(18(22)30)19(23)31)15(27)12-8(20(9,32)7-25)4-3-5-10(12)26/h3-5,9,11,16,25-29,32-34H,6-7H2,1-2H3,(H2,23,31);BioTransformer 3.0
2308;Tetracycline-M428;C22H26N2O10;478.158748;479.166573;477.150923;C(C1(C2CC3C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(N(C)C)O)O)O;InChI=1S/C22H26N2O10/c1-24(2)22(34)11-6-9-13(16(28)21(11,33)17(29)14(18(22)30)19(23)31)15(27)12-8(20(9,32)7-25)4-3-5-10(12)26/h3-5,9,11,18,25-27,29-30,32-34H,6-7H2,1-2H3,(H2,23,31);BioTransformer 3.0
2309;Tetracycline-M429;C28H32N2O16;652.175188;653.183013;651.167363;C(C1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)(N(C)C)O)O)O;InChI=1S/C28H32N2O16/c1-30(2)28(44)11-6-9-13(20(36)27(11,43)21(37)14(22(28)38)23(29)39)15(32)12-8(26(9,42)7-31)4-3-5-10(12)45-25-18(35)16(33)17(34)19(46-25)24(40)41/h3-5,9,11,16-19,25,31-35,37,42-44H,6-7H2,1-2H3,(H2,29,39)(H,40,41);BioTransformer 3.0
2310;Tetracycline-M431;C22H24N2O13S;556.099915;557.10774;555.09209;C(C1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(N(C)C)O)O)OS(O)(=O)=O;InChI=1S/C22H24N2O13S/c1-24(2)22(33)11-6-9-13(16(27)21(11,32)17(28)14(18(22)29)19(23)30)15(26)12-8(4-3-5-10(12)25)20(9,31)7-37-38(34,35)36/h3-5,9,11,25-26,28,31-33H,6-7H2,1-2H3,(H2,23,30)(H,34,35,36);BioTransformer 3.0
2311;Tetracycline-M432;C22H28N2O9;464.179483;465.187308;463.171658;CC1(C2CC3C(C(O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(N(C)C)O)O;InChI=1S/C22H28N2O9/c1-20(31)8-5-4-6-10(25)12(8)15(26)13-9(20)7-11-21(32,16(13)27)17(28)14(19(23)30)18(29)22(11,33)24(2)3/h4-6,9,11,16,18,25-29,31-33H,7H2,1-3H3,(H2,23,30);BioTransformer 3.0
2312;Tetracycline-M433;C28H34N2O15;638.195923;639.203748;637.188098;CC1(C2CC3C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)(N(C)C)O)O;InChI=1S/C28H34N2O15/c1-26(41)8-5-4-6-10(44-25-18(34)16(32)17(33)19(45-25)24(39)40)12(8)15(31)13-9(26)7-11-27(42,20(13)35)21(36)14(23(29)38)22(37)28(11,43)30(2)3/h4-6,9,11,16-20,25,31-36,41-43H,7H2,1-3H3,(H2,29,38)(H,39,40);BioTransformer 3.0
2313;Tetracycline-M435;C22H26N2O12S;542.12065;543.128475;541.112825;CC1(C2CC3C(C(=O)C(=C(C3(C(OS(O)(=O)=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(N(C)C)O)O;InChI=1S/C22H26N2O12S/c1-20(30)8-5-4-6-10(25)12(8)15(26)13-9(20)7-11-21(31,18(13)36-37(33,34)35)16(27)14(19(23)29)17(28)22(11,32)24(2)3/h4-6,9,11,18,25-27,30-32H,7H2,1-3H3,(H2,23,29)(H,33,34,35);BioTransformer 3.0
2314;Tetracycline-M436;C28H34N2O15;638.195923;639.203748;637.188098;CC1(C2CC3C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)(N(C)C)O)O;InChI=1S/C28H34N2O15/c1-26(41)8-5-4-6-10(44-25-18(34)16(32)17(33)19(45-25)24(39)40)12(8)15(31)13-9(26)7-11-27(42,20(13)35)21(36)14(23(29)38)22(37)28(11,43)30(2)3/h4-6,9,11,16-19,22,25,31-34,36-37,41-43H,7H2,1-3H3,(H2,29,38)(H,39,40);BioTransformer 3.0
2315;Tetracycline-M438;C22H26N2O12S;542.12065;543.128475;541.112825;CC1(C2CC3C(C(OS(O)(=O)=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)(N(C)C)O)O;InChI=1S/C22H26N2O12S/c1-20(30)8-5-4-6-10(25)12(8)15(26)13-9(20)7-11-21(31,16(13)27)17(28)14(19(23)29)18(36-37(33,34)35)22(11,32)24(2)3/h4-6,9,11,18,25-26,28,30-32H,7H2,1-3H3,(H2,23,29)(H,33,34,35);BioTransformer 3.0
2316;Tetracycline-M439;C22H24N2O9;460.148183;461.156008;459.140358;C(C1(C2CC3C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)=O;InChI=1S/C22H24N2O9/c1-24(2)15-10-6-9-13(18(29)22(10,33)19(30)14(17(15)28)20(23)31)16(27)12-8(21(9,32)7-25)4-3-5-11(12)26/h3-5,7,9-10,15,18,26-27,29-30,32-33H,6H2,1-2H3,(H2,23,31);BioTransformer 3.0
2317;Tetracycline-M440;C22H24N2O9;460.148183;461.156008;459.140358;C(C1(C2CC3C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)=O;InChI=1S/C22H24N2O9/c1-24(2)15-10-6-9-13(18(29)22(10,33)19(30)14(17(15)28)20(23)31)16(27)12-8(21(9,32)7-25)4-3-5-11(12)26/h3-5,7,9-10,15,17,26-28,30,32-33H,6H2,1-2H3,(H2,23,31);BioTransformer 3.0
2318;Tetracycline-M441;C22H22N2O10;474.127448;475.135273;473.119623;C(C1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)(=O)O;InChI=1S/C22H22N2O10/c1-24(2)14-9-6-8-12(17(28)22(9,34)18(29)13(16(14)27)19(23)30)15(26)11-7(4-3-5-10(11)25)21(8,33)20(31)32/h3-5,8-9,14,25-26,29,33-34H,6H2,1-2H3,(H2,23,30)(H,31,32);BioTransformer 3.0
2319;Tetracycline-M442;C28H30N2O15;634.164623;635.172448;633.156798;C(C1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)N(C)C)O)=O;InChI=1S/C28H30N2O15/c1-30(2)15-10-6-9-13(22(37)28(10,43)23(38)14(17(15)33)24(29)39)16(32)12-8(27(9,42)7-31)4-3-5-11(12)44-26-20(36)18(34)19(35)21(45-26)25(40)41/h3-5,7,9-10,15,18-21,26,32,34-36,38,42-43H,6H2,1-2H3,(H2,29,39)(H,40,41);BioTransformer 3.0
2320;Tetracycline-M444;C22H28N2O9;464.179483;465.187308;463.171658;C(C1(C2CC3C(C(O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C22H28N2O9/c1-24(2)15-10-6-9-13(18(29)22(10,33)19(30)14(17(15)28)20(23)31)16(27)12-8(21(9,32)7-25)4-3-5-11(12)26/h3-5,9-10,15,17-18,25-30,32-33H,6-7H2,1-2H3,(H2,23,31);BioTransformer 3.0
2321;Tetracycline-M445;C28H34N2O15;638.195923;639.203748;637.188098;C(C1(C2CC3C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C28H34N2O15/c1-30(2)15-10-6-9-13(22(37)28(10,43)23(38)14(17(15)33)24(29)39)16(32)12-8(27(9,42)7-31)4-3-5-11(12)44-26-20(36)18(34)19(35)21(45-26)25(40)41/h3-5,9-10,15,18-22,26,31-32,34-38,42-43H,6-7H2,1-2H3,(H2,29,39)(H,40,41);BioTransformer 3.0
2322;Tetracycline-M447;C22H26N2O12S;542.12065;543.128475;541.112825;C(C1(C2CC3C(C(=O)C(=C(C3(C(O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)OS(O)(=O)=O;InChI=1S/C22H26N2O12S/c1-24(2)15-10-6-9-13(18(28)22(10,32)19(29)14(17(15)27)20(23)30)16(26)12-8(4-3-5-11(12)25)21(9,31)7-36-37(33,34)35/h3-5,9-10,15,18,25-26,28-29,31-32H,6-7H2,1-2H3,(H2,23,30)(H,33,34,35);BioTransformer 3.0
2323;Tetracycline-M448;C22H26N2O12S;542.12065;543.128475;541.112825;C(C1(C2CC3C(C(=O)C(=C(C3(C(OS(O)(=O)=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C22H26N2O12S/c1-24(2)15-10-6-9-13(16(27)12-8(21(9,31)7-25)4-3-5-11(12)26)19(36-37(33,34)35)22(10,32)18(29)14(17(15)28)20(23)30/h3-5,9-10,15,19,25-27,29,31-32H,6-7H2,1-2H3,(H2,23,30)(H,33,34,35);BioTransformer 3.0
2324;Tetracycline-M449;C28H34N2O15;638.195923;639.203748;637.188098;C(C1(C2CC3C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4OC5OC(C(O)C(O)C5O)C(O)=O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C28H34N2O15/c1-30(2)15-10-6-9-13(22(37)28(10,43)23(38)14(17(15)33)24(29)39)16(32)12-8(27(9,42)7-31)4-3-5-11(12)44-26-20(36)18(34)19(35)21(45-26)25(40)41/h3-5,9-10,15,17-21,26,31-36,38,42-43H,6-7H2,1-2H3,(H2,29,39)(H,40,41);BioTransformer 3.0
2325;Tetracycline-M451;C22H26N2O12S;542.12065;543.128475;541.112825;C(C1(C2CC3C(C(O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)OS(O)(=O)=O;InChI=1S/C22H26N2O12S/c1-24(2)15-10-6-9-13(18(28)22(10,32)19(29)14(17(15)27)20(23)30)16(26)12-8(4-3-5-11(12)25)21(9,31)7-36-37(33,34)35/h3-5,9-10,15,17,25-27,29,31-32H,6-7H2,1-2H3,(H2,23,30)(H,33,34,35);BioTransformer 3.0
2326;Tetracycline-M452;C22H26N2O12S;542.12065;543.128475;541.112825;C(C1(C2CC3C(C(OS(O)(=O)=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O;InChI=1S/C22H26N2O12S/c1-24(2)15-10-6-9-13(16(27)12-8(21(9,31)7-25)4-3-5-11(12)26)18(28)22(10,32)19(29)14(20(23)30)17(15)36-37(33,34)35/h3-5,9-10,15,17,25-27,29,31-32H,6-7H2,1-2H3,(H2,23,30)(H,33,34,35);BioTransformer 3.0
2327;Tetracycline-M453;C22H23NO9;445.137284;446.145109;444.129459;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)O)N(C)C)O;InChI=1S/C22H23NO9/c1-21(31)8-5-4-6-11(24)12(8)16(25)13-9(21)7-10-15(23(2)3)17(26)14(20(29)30)19(28)22(10,32)18(13)27/h4-6,9-10,15,24-25,28,31-32H,7H2,1-3H3,(H,29,30);BioTransformer 3.0
2328;Tetracycline-M454;C22H24N2O9;460.148183;461.156008;459.140358;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(O)C4C1=CC(=O)C=C4O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H24N2O9/c1-21(32)8-4-7(25)5-11(26)12(8)16(27)13-9(21)6-10-15(24(2)3)17(28)14(20(23)31)19(30)22(10,33)18(13)29/h4-5,9-10,12,15,26-27,30,32-33H,6H2,1-3H3,(H2,23,31);BioTransformer 3.0
2329;Tetracycline-M455;C22H22N2O9;458.132533;459.140358;457.124708;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(O)C4=C1C(C=CC4=O)=O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H22N2O9/c1-21(32)7-6-8-15(24(2)3)17(28)13(20(23)31)19(30)22(8,33)18(29)11(7)16(27)12-9(25)4-5-10(26)14(12)21/h4-5,7-8,15,27,30,32-33H,6H2,1-3H3,(H2,23,31);BioTransformer 3.0
2330;Tetracycline-M456;C22H24N2O9;460.148183;461.156008;459.140358;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NO)N(C)C)O;InChI=1S/C22H24N2O9/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(30)23-33)19(29)22(10,32)18(13)28/h4-6,9-10,15,25-26,29,31-33H,7H2,1-3H3,(H,23,30);BioTransformer 3.0
2331;Tetracycline-M458;C22H23ClN2O8;478.114296;479.122121;477.106471;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC(=C4O)Cl)O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H23ClN2O8/c1-21(32)7-4-5-10(23)15(26)11(7)16(27)12-8(21)6-9-14(25(2)3)17(28)13(20(24)31)19(30)22(9,33)18(12)29/h4-5,8-9,14,26-27,30,32-33H,6H2,1-3H3,(H2,24,31);BioTransformer 3.0
2332;Tetracycline-M459;C22H23ClN2O8;478.114296;479.122121;477.106471;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C(=CC=C4O)Cl)O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H23ClN2O8/c1-21(32)7-6-8-15(25(2)3)17(28)13(20(24)31)19(30)22(8,33)18(29)11(7)16(27)12-10(26)5-4-9(23)14(12)21/h4-5,7-8,15,26-27,30,32-33H,6H2,1-3H3,(H2,24,31);BioTransformer 3.0
2333;Tetracycline-M460;C22H23NO10;461.132199;462.140024;460.124374;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=C(C=C4O)O)O)O)O)C(=O)O)N(C)C)O;InChI=1S/C22H23NO10/c1-21(32)8-4-7(24)5-11(25)12(8)16(26)13-9(21)6-10-15(23(2)3)17(27)14(20(30)31)19(29)22(10,33)18(13)28/h4-5,9-10,15,24-26,29,32-33H,6H2,1-3H3,(H,30,31);BioTransformer 3.0
2334;Tetracycline-M461;C22H23NO10;461.132199;462.140024;460.124374;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC(=C4O)O)O)O)O)C(=O)O)N(C)C)O;InChI=1S/C22H23NO10/c1-21(32)7-4-5-10(24)15(25)11(7)16(26)12-8(21)6-9-14(23(2)3)17(27)13(20(30)31)19(29)22(9,33)18(12)28/h4-5,8-9,14,24-26,29,32-33H,6H2,1-3H3,(H,30,31);BioTransformer 3.0
2335;Tetracycline-M462;C22H23NO10;461.132199;462.140024;460.124374;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(O)C4C1=CC(=O)C=C4O)O)O)C(=O)O)N(C)C)O;InChI=1S/C22H23NO10/c1-21(32)8-4-7(24)5-11(25)12(8)16(26)13-9(21)6-10-15(23(2)3)17(27)14(20(30)31)19(29)22(10,33)18(13)28/h4-5,9-10,12,15,25-26,29,32-33H,6H2,1-3H3,(H,30,31);BioTransformer 3.0
2336;Tetracycline-M463;C22H23NO10;461.132199;462.140024;460.124374;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)O)[N+](C)(C)[O-])O;InChI=1S/C22H23NO10/c1-21(31)8-5-4-6-11(24)12(8)16(25)13-9(21)7-10-15(23(2,3)33)17(26)14(20(29)30)19(28)22(10,32)18(13)27/h4-6,9-10,15,24-25,28,31-32H,7H2,1-3H3,(H,29,30);BioTransformer 3.0
2337;Tetracycline-M464;C21H21NO9;431.121634;432.129459;430.113809;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)O)NC)O;InChI=1S/C21H21NO9/c1-20(30)7-4-3-5-10(23)11(7)15(24)12-8(20)6-9-14(22-2)16(25)13(19(28)29)18(27)21(9,31)17(12)26/h3-5,8-9,14,22-24,27,30-31H,6H2,1-2H3,(H,28,29);BioTransformer 3.0
2338;Tetracycline-M465;C22H21NO10;459.116549;460.124374;458.108724;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(O)C4=C1C(C=CC4=O)=O)O)O)C(=O)O)N(C)C)O;InChI=1S/C22H21NO10/c1-21(32)7-6-8-15(23(2)3)17(27)13(20(30)31)19(29)22(8,33)18(28)11(7)16(26)12-9(24)4-5-10(25)14(12)21/h4-5,7-8,15,26,29,32-33H,6H2,1-3H3,(H,30,31);BioTransformer 3.0
2339;Tetracycline-M467;C22H22ClNO9;479.098312;480.106137;478.090487;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC(=C4O)Cl)O)O)O)C(=O)O)N(C)C)O;InChI=1S/C22H22ClNO9/c1-21(32)7-4-5-10(23)15(25)11(7)16(26)12-8(21)6-9-14(24(2)3)17(27)13(20(30)31)19(29)22(9,33)18(12)28/h4-5,8-9,14,25-26,29,32-33H,6H2,1-3H3,(H,30,31);BioTransformer 3.0
2340;Tetracycline-M468;C22H22ClNO9;479.098312;480.106137;478.090487;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C(=CC=C4O)Cl)O)O)O)C(=O)O)N(C)C)O;InChI=1S/C22H22ClNO9/c1-21(32)7-6-8-15(24(2)3)17(27)13(20(30)31)19(29)22(8,33)18(28)11(7)16(26)12-10(25)5-4-9(23)14(12)21/h4-5,7-8,15,25-26,29,32-33H,6H2,1-3H3,(H,30,31);BioTransformer 3.0
2341;Tetracycline-M469;C22H24N2O10;476.143098;477.150923;475.135273;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(O)C4=C(C(C(=CC14)O)=O)O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H24N2O10/c1-21(33)6-4-8-13(24(2)3)16(28)12(20(23)32)19(31)22(8,34)18(30)11(6)15(27)10-7(21)5-9(25)14(26)17(10)29/h5-8,13,25,27,29,31,33-34H,4H2,1-3H3,(H2,23,32);BioTransformer 3.0
2342;Tetracycline-M470;C22H24N2O10;476.143098;477.150923;475.135273;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C(=C(C=C4O)O)O)O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H24N2O10/c1-21(33)6-4-7-14(24(2)3)17(29)12(20(23)32)19(31)22(7,34)18(30)10(6)16(28)11-8(25)5-9(26)15(27)13(11)21/h5-7,14,25-28,31,33-34H,4H2,1-3H3,(H2,23,32);BioTransformer 3.0
2343;Tetracycline-M471;C22H22N2O10;474.127448;475.135273;473.119623;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(O)C4=C1C(C(=CC4=O)O)=O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H22N2O10/c1-21(33)6-4-7-14(24(2)3)17(29)12(20(23)32)19(31)22(7,34)18(30)10(6)16(28)11-8(25)5-9(26)15(27)13(11)21/h5-7,14,26,28,31,33-34H,4H2,1-3H3,(H2,23,32);BioTransformer 3.0
2344;Tetracycline-M472;C22H24N2O12;508.132928;509.140753;507.125103;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C(C1=CC(=O)O)=C(O)C(O)=O)O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H24N2O12/c1-21(35)6-4-8-13(24(2)3)15(28)12(19(23)32)18(31)22(8,36)17(30)11(6)14(27)10(16(29)20(33)34)7(21)5-9(25)26/h5-6,8,13,27,29,31,35-36H,4H2,1-3H3,(H2,23,32)(H,25,26)(H,33,34)/b7-5-,16-10-;BioTransformer 3.0
2345;Tetracycline-M473;C22H24N2O10;476.143098;477.150923;475.135273;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=C(C=C4O)O)O)O)O)C(=O)NO)N(C)C)O;InChI=1S/C22H24N2O10/c1-21(32)8-4-7(25)5-11(26)12(8)16(27)13-9(21)6-10-15(24(2)3)17(28)14(20(31)23-34)19(30)22(10,33)18(13)29/h4-5,9-10,15,25-27,30,32-34H,6H2,1-3H3,(H,23,31);BioTransformer 3.0
2346;Tetracycline-M475;C22H23ClN2O9;494.109211;495.117036;493.101386;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C(=C(C=C4O)O)Cl)O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H23ClN2O9/c1-21(33)6-4-7-15(25(2)3)17(29)12(20(24)32)19(31)22(7,34)18(30)10(6)16(28)11-8(26)5-9(27)14(23)13(11)21/h5-7,15,26-28,31,33-34H,4H2,1-3H3,(H2,24,32);BioTransformer 3.0
2347;Tetracycline-M476;C22H23ClN2O9;494.109211;495.117036;493.101386;CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=C(C(=C4O)Cl)O)O)O)O)C(=O)N)N(C)C)O;InChI=1S/C22H23ClN2O9/c1-21(33)6-4-8-14(25(2)3)17(29)12(20(24)32)19(31)22(8,34)18(30)11(6)15(27)10-7(21)5-9(26)13(23)16(10)28/h5-6,8,14,26-28,31,33-34H,4H2,1-3H3,(H2,24,32);BioTransformer 3.0
